fips,county,bbox
50021,"Rutland County, VT","43.29129,43.8582272,-73.4312289,-72.7009658"
50023,"Washington County, VT","44.012741,44.505993,-72.9532318,-72.2170656"
50025,"Windham County, VT","42.7269329,43.2624821,-73.0083388,-72.4321959"
50027,"Windsor County, VT","43.2224891,43.961525,-72.9802707,-72.2052073"
51001,"Accomack County, VA","37.4507214,38.0273843,-76.0462949,-75.2312244"
51003,"Albemarle County, VA","37.728546,38.277832,-78.8388058,-78.2078859"
51005,"Alleghany County, VA","37.600494,37.960621,-80.2961379,-79.6070178"
51007,"Amelia County, VA","37.190025,37.4980678,-78.2412869,-77.6488806"
51009,"Amherst County, VA","37.389301,37.815605,-79.4335328,-78.8746259"
51011,"Appomattox County, VA","37.198151,37.557735,-79.0227659,-78.5942602"
51013,"Arlington County, VA","38.82729,38.9342795,-77.1723196,-77.0320855"
51015,"Augusta County, VA","37.88586,38.48059,-79.5336149,-78.7512509"
51017,"Bath County, VA","37.837742,38.268703,-80.0553156,-79.4350508"
51019,"Bedford County, VA","37.009243,37.620758,-79.8576808,-79.1833019"
51021,"Bland County, VA","36.951954,37.302279,-81.4617609,-80.8560328"
51023,"Botetourt County, VA","37.309761,37.801212,-80.0855869,-79.5003358"
51025,"Brunswick County, VA","36.5441672,37.02626,-78.0461996,-77.6576228"
51027,"Buchanan County, VA","37.039356,37.5377829,-82.2985695,-81.7405728"
51029,"Buckingham County, VA","37.3296988,37.7967654,-78.8388208,-78.2492671"
51031,"Campbell County, VA","37.022068,37.435421,-79.4409259,-78.8260418"
51033,"Caroline County, VA","37.775089,38.252686,-77.6428989,-77.0727158"
51035,"Carroll County, VA","36.5579219,36.932259,-81.0470348,-80.4537958"
51036,"Charles City County, VA","37.235157,37.493473,-77.2684079,-76.8723448"
51037,"Charlotte County, VA","36.699703,37.2487678,-78.9090188,-78.4433189"
51041,"Chesterfield County, VA","37.2170631,37.5628607,-77.8784813,-77.2445298"
51043,"Clarke County, VA","38.981899,39.264403,-78.1515048,-77.8280411"
51045,"Craig County, VA","37.319393,37.659473,-80.4756009,-79.9722598"
51047,"Culpeper County, VA","38.311817,38.699875,-78.2336808,-77.6184009"
51049,"Cumberland County, VA","37.3015299,37.7500873,-78.465101,-78.0711602"
51051,"Dickenson County, VA","36.956047,37.3072372,-82.5522061,-82.1363978"
51053,"Dinwiddie County, VA","36.873314,37.2703033,-77.9004589,-77.3979259"
51057,"Essex County, VA","37.737999,38.154697,-77.1691058,-76.6810228"
51059,"Fairfax County, VA","38.6039507,39.0576331,-77.5370407,-77.0405697"
51061,"Fauquier County, VA","38.408882,39.015366,-78.1316528,-77.5271069"
51063,"Floyd County, VA","36.709606,37.128075,-80.6339108,-80.1055758"
51065,"Fluvanna County, VA","37.6910761,38.007034,-78.49045,-78.0612009"
51067,"Franklin County, VA","36.780773,37.232857,-80.2354969,-79.5943148"
51069,"Frederick County, VA","39.010166,39.466012,-78.5413412,-78.0328409"
51071,"Giles County, VA","37.147606,37.4816738,-81.0098948,-80.4279939"
51073,"Gloucester County, VA","37.2440797,37.600685,-76.7045818,-76.3797228"
51075,"Goochland County, VA","37.5628607,37.9069884,-78.1591268,-77.6174929"
51077,"Grayson County, VA","36.559118,36.807041,-81.677622,-80.8376409"
51079,"Greene County, VA","38.185764,38.480644,-78.6590809,-78.2892378"
51081,"Greensville County, VA","36.5447338,36.89579,-77.7664249,-77.2969128"
51083,"Halifax County, VA","36.541533,37.061115,-79.2185439,-78.5421748"
51085,"Hanover County, VA","37.539116,38.008057,-77.8004378,-77.1083369"
51087,"Henrico County, VA","37.35305,37.709114,-77.6555328,-77.1787408"
51089,"Henry County, VA","36.5419452,36.855568,-80.0957028,-79.6407468"
51091,"Highland County, VA","38.180294,38.59198,-79.8101539,-79.3048398"
51093,"Isle of Wight County, VA","36.6440574,37.142162,-76.9302719,-76.4845888"
51095,"James City County, VA","37.167114,37.461929,-76.9160918,-76.5778029"
51097,"King and Queen County, VA","37.442707,37.972389,-77.1878129,-76.6457748"
51099,"King George County, VA","38.1419824,38.4009021,-77.3508528,-76.9973697"
51101,"King William County, VA","37.517594,37.908161,-77.3494949,-76.7784419"
51103,"Lancaster County, VA","37.609779,37.841335,-76.6332469,-76.2744058"
51105,"Lee County, VA","36.5937291,36.8932276,-83.6754129,-82.7697448"
51107,"Loudoun County, VA","38.8462511,39.3244371,-77.9611888,-77.3281739"
51109,"Louisa County, VA","37.733147,38.152229,-78.3058468,-77.6877748"
51111,"Lunenburg County, VA","36.778419,37.11995,-78.4933698,-78.0086589"
51113,"Madison County, VA","38.231541,38.627861,-78.4504008,-78.0904619"
51115,"Mathews County, VA","37.2955173,37.5249593,-76.4496308,-76.2457158"
51117,"Mecklenburg County, VA","36.540981,36.891697,-78.7373348,-78.0300668"
51119,"Middlesex County, VA","37.519253,37.767826,-76.7547909,-76.2942958"
51121,"Montgomery County, VA","36.977131,37.361332,-80.6147768,-80.1762158"
51125,"Nelson County, VA","37.535564,38.045967,-79.1718218,-78.6512449"
51127,"New Kent County, VA","37.377728,37.630825,-77.2429198,-76.7546158"
51131,"Northampton County, VA","37.0800981,37.557106,-76.0275648,-75.6673579"
51133,"Northumberland County, VA","37.687897,38.0349547,-76.6368712,-76.2364114"
51135,"Nottoway County, VA","36.985214,37.29622,-78.2391339,-77.8018419"
51137,"Orange County, VA","38.119217,38.392788,-78.3691178,-77.7042768"
51139,"Page County, VA","38.421574,38.829105,-78.6857448,-78.2834849"
51141,"Patrick County, VA","36.5424785,36.872082,-80.6258089,-80.0411988"
51143,"Pittsylvania County, VA","36.5407896,37.137444,-79.7148579,-79.0923608"
51145,"Powhatan County, VA","37.4140115,37.692627,-78.1322827,-77.6531542"
51147,"Prince Edward County, VA","37.078171,37.3980619,-78.6925336,-78.2312339"
51149,"Prince George County, VA","36.992897,37.3149183,-77.4052198,-76.9851609"
51153,"Prince William County, VA","38.501053,38.9427914,-77.7169339,-77.2202267"
51155,"Pulaski County, VA","36.879482,37.246708,-80.9328078,-80.5148768"
51157,"Rappahannock County, VA","38.522438,38.863247,-78.3393018,-77.9307018"
51159,"Richmond County, VA","37.797447,38.125423,-76.9366298,-76.5113828"
51161,"Roanoke County, VA","37.111229,37.417641,-80.2627108,-79.8430858"
51163,"Rockbridge County, VA","37.536465,38.086716,-79.6842499,-79.1424099"
51165,"Rockingham County, VA","38.208176,38.850102,-79.2214059,-78.4870759"
51167,"Russell County, VA","36.71196,37.141743,-82.4077068,-81.7783128"
51169,"Scott County, VA","36.593461,36.885506,-82.9850327,-82.2929812"
51171,"Shenandoah County, VA","38.604946,39.101498,-78.8692759,-78.2981338"
51173,"Smyth County, VA","36.635075,37.017151,-81.8338169,-81.2621918"
51175,"Southampton County, VA","36.5438253,36.997852,-77.5031049,-76.8182908"
51177,"Spotsylvania County, VA","37.991753,38.377838,-77.9600218,-77.3666528"
51179,"Stafford County, VA","38.242168,38.590603,-77.6341548,-77.2862127"
51181,"Surry County, VA","36.944302,37.240982,-77.1549528,-76.6650699"
51183,"Sussex County, VA","36.707642,37.107571,-77.6201929,-76.9532848"
51185,"Tazewell County, VA","36.931862,37.3376744,-81.9039919,-81.2251039"
51187,"Warren County, VA","38.758072,39.036613,-78.3886718,-78.0045169"
51191,"Washington County, VA","36.594213,36.929512,-82.3329539,-81.6051558"
51193,"Westmoreland County, VA","37.9663923,38.2780764,-77.0660858,-76.516206"
51195,"Wise County, VA","36.798691,37.2037157,-82.8786389,-82.2988359"
51197,"Wythe County, VA","36.759686,37.074383,-81.3800658,-80.7372968"
51199,"York County, VA","37.091894,37.3771209,-76.7556609,-76.3304169"
51510,"Alexandria city, VA","38.7844847,38.845011,-77.1445158,-77.0370368"
51515,"Bedford city, VA","37.4417548,37.4418548,-79.5514739,-79.5513739"
51520,"Bristol city, VA","36.59469,36.638542,-82.2433819,-82.1057418"
51530,"Buena Vista city, VA","37.695735,37.761563,-79.3826419,-79.3274909"
51540,"Charlottesville city, VA","37.3834727,38.6634727,-79.0985221,-77.8185221"
51550,"Chesapeake city, VA","36.550447,36.866549,-76.4914989,-76.0655529"
51570,"Colonial Heights city, VA","37.2331574,37.2985494,-77.4318043,-77.3620813"
51580,"Covington city, VA","37.748244,37.813585,-80.0089939,-79.9660269"
51590,"Danville city, VA","36.5408292,36.644537,-79.5193009,-79.3025829"
51595,"Emporia city, VA","36.0537606,37.3337606,-78.1757141,-76.8957141"
51600,"Fairfax city, VA","38.832797,38.871692,-77.3350518,-77.2686238"
51610,"Falls Church city, VA","38.872635,38.8962351,-77.1941068,-77.1495588"
51620,"Franklin city, VA","36.647146,36.708653,-76.9694339,-76.9096739"
51630,"Fredericksburg city, VA","38.270275,38.326611,-77.5288999,-77.4480969"
51640,"Galax city, VA","36.62533,36.695963,-80.9500209,-80.8772739"
51650,"Hampton city, VA","36.924772,37.121231,-76.4513393,-76.1337479"
51660,"Harrisonburg city, VA","38.9098327,38.9498327,-78.8541892,-78.8141892"
51670,"Hopewell city, VA","36.640149,37.920149,-77.9348783,-76.6548783"
51678,"Lexington city, VA","37.765126,37.795115,-79.4619169,-79.4149479"
51680,"Lynchburg city, VA","37.33258,37.469304,-79.2717679,-79.0852439"
51683,"Manassas city, VA","38.103235,39.383235,-78.1146953,-76.8346953"
51685,"Manassas Park city, VA","38.7535673,38.788248,-77.4789109,-77.4205974"
51690,"Martinsville city, VA","36.646004,36.714367,-79.9054178,-79.8295288"
51700,"Newport News city, VA","36.930691,37.220645,-76.6460929,-76.3616099"
51710,"Norfolk city, VA","36.2018147,37.4818147,-76.8317815,-75.5517815"
51720,"Norton city, VA","36.899742,36.956806,-82.6556169,-82.5891569"
51730,"Petersburg city, VA","36.5462609,37.8262609,-77.9868237,-76.7068237"
51735,"Poquoson city, VA","37.096844,37.197838,-76.4138292,-76.1349409"
51740,"Portsmouth city, VA","36.674907,36.699678,-76.4132249,-76.4004989"
51750,"Radford city, VA","37.089603,37.151059,-80.5963889,-80.5069749"
51760,"Richmond city, VA","36.879591,38.159591,-78.0321036,-76.7521036"
51770,"Roanoke city, VA","37.21059,37.339272,-80.0380398,-79.8786538"
51775,"Salem city, VA","37.251892,37.323589,-80.1204218,-80.0133669"
51790,"Staunton city, VA","38.121112,38.1991462,-79.1136402,-79.011331"
51800,"Suffolk city, VA","36.256537,37.536537,-77.0517903,-75.7717903"
51810,"Virginia Beach city, VA","35.9543204,37.2343204,-76.5276014,-75.2476014"
51820,"Waynesboro city, VA","37.4309693,38.7109693,-79.5140901,-78.2340901"
51830,"Williamsburg city, VA","36.6415351,37.9215351,-77.3284676,-76.0484676"
51840,"Winchester city, VA","39.13097,39.204733,-78.2007309,-78.1369529"
53001,"Adams County, WA","46.735406,47.261742,-119.3704758,-117.9582818"
53003,"Asotin County, WA","45.996074,46.462314,-117.4800449,-116.9174297"
53005,"Benton County, WA","45.8359836,46.727396,-119.8770434,-118.9394441"
53007,"Chelan County, WA","47.260873,48.550725,-121.1807129,-119.8597079"
53009,"Clallam County, WA","47.866821,48.4934444,-124.8360915,-122.8971574"
53011,"Clark County, WA","45.5437226,46.0596577,-122.7962495,-122.2451761"
53013,"Columbia County, WA","45.998887,46.624772,-118.2426399,-117.6031129"
53015,"Cowlitz County, WA","45.8515104,46.386227,-123.2204739,-122.2387309"
53017,"Douglas County, WA","47.220053,48.150188,-120.3180839,-118.9527208"
53019,"Ferry County, WA","47.830363,49.0000919,-118.8699389,-118.1023248"
53021,"Franklin County, WA","46.1925494,46.7391,-119.4566641,-118.1982279"
53023,"Garfield County, WA","45.997829,46.7028785,-117.8632609,-117.2287579"
53025,"Grant County, WA","46.625243,47.962152,-120.0428659,-118.9735018"
53027,"Grays Harbor County, WA","46.790956,47.532619,-124.4716182,-123.1620345"
53029,"Island County, WA","47.8174478,48.4156353,-122.9889864,-122.3284629"
53031,"Jefferson County, WA","47.515293,48.2932014,-124.7016083,-122.5976398"
53033,"King County, WA","47.0813897,47.782445,-122.5431458,-121.0682344"
53035,"Kitsap County, WA","47.4025419,47.9695821,-123.0376475,-122.4319999"
53037,"Kittitas County, WA","46.7364666,47.597135,-121.4656412,-119.9256049"
53039,"Klickitat County, WA","45.606098,46.044933,-121.6112519,-119.8662648"
53041,"Lewis County, WA","46.381271,46.7944529,-123.3708977,-121.3527355"
53043,"Lincoln County, WA","47.260378,47.957707,-118.9795178,-117.8194049"
53045,"Mason County, WA","47.081997,47.607742,-123.5060389,-122.8002328"
53047,"Okanogan County, WA","47.940809,49.0005675,-120.8857169,-118.8351969"
53049,"Pacific County, WA","46.234949,46.7945807,-124.1674075,-123.3574247"
53051,"Pend Oreille County, WA","48.0455148,49.0004709,-117.6299166,-117.0294252"
53053,"Pierce County, WA","46.7287986,47.4038582,-122.852995,-121.3716538"
53055,"San Juan County, WA","48.2800656,48.8312222,-123.2678888,-122.7015394"
53057,"Skagit County, WA","48.295548,48.659756,-122.7596468,-120.6853919"
53059,"Skamania County, WA","45.5485715,46.388879,-122.2499742,-121.5144021"
53061,"Snohomish County, WA","47.7762262,48.2977706,-122.4425679,-120.9062109"
53063,"Spokane County, WA","47.259272,48.047691,-117.8236948,-117.0398819"
53065,"Stevens County, WA","47.790867,49.0007364,-118.3991238,-117.4325488"
53067,"Thurston County, WA","46.7625651,47.19047,-123.2059345,-122.1937203"
53069,"Wahkiakum County, WA","46.144632,46.385513,-123.7414488,-123.2126688"
53071,"Walla Walla County, WA","45.999855,46.607114,-119.0363918,-117.9912919"
53073,"Whatcom County, WA","48.6352542,49.0024392,-123.3222396,-120.6546759"
53075,"Whitman County, WA","46.417046,47.260449,-118.2493889,-117.0393979"
53077,"Yakima County, WA","46.040098,47.0892346,-121.5239378,-119.8654242"
54001,"Barbour County, WV","38.947163,39.302048,-80.2288739,-79.8055799"
54003,"Berkeley County, WV","39.264403,39.622517,-78.2299119,-77.8234219"
54005,"Boone County, WV","37.764561,38.231892,-81.9813688,-81.4511569"
54007,"Braxton County, WV","38.504856,38.906261,-81.0312188,-80.4424508"
54009,"Brooke County, WV","40.1597206,40.3997599,-80.6802511,-80.5190578"
54011,"Cabell County, WV","38.228786,38.5988215,-82.5079032,-82.0469059"
54013,"Calhoun County, WV","38.613373,39.044132,-81.2801588,-80.9853359"
54015,"Clay County, WV","38.264324,38.667313,-81.2829898,-80.8186718"
54017,"Doddridge County, WV","39.090221,39.4506,-80.9150389,-80.5276489"
54019,"Fayette County, WV","37.8178939,38.264324,-81.3804858,-80.7500758"
54021,"Gilmer County, WV","38.717999,39.108143,-81.0577768,-80.6082528"
54023,"Grant County, WV","38.811817,39.3277571,-79.4870923,-78.9845578"
54025,"Greenbrier County, WV","37.68676,38.267479,-80.8931808,-79.9600299"
54027,"Hampshire County, WV","39.089138,39.5396976,-78.9845578,-78.3389579"
54029,"Hancock County, WV","40.3946712,40.638801,-80.6679569,-80.5189909"
54031,"Hardy County, WV","38.760213,39.240845,-79.1322709,-78.5076219"
54033,"Harrison County, WV","39.100128,39.468376,-80.6037519,-80.1655429"
54035,"Jackson County, WV","38.554749,39.0931031,-81.912127,-81.5031738"
54037,"Jefferson County, WV","39.132132,39.4992739,-78.0332028,-77.7190289"
54039,"Kanawha County, WV","37.967209,38.6273,-81.9158399,-81.1945498"
54041,"Lewis County, WV","38.722614,39.167431,-80.7300718,-80.3021769"
54043,"Lincoln County, WV","37.946068,38.376484,-82.3029398,-81.7984008"
54045,"Logan County, WV","37.643204,38.028698,-82.1954799,-81.6083978"
54047,"McDowell County, WV","37.201483,37.549023,-81.9965779,-81.3054428"
54049,"Marion County, WV","39.384544,39.642265,-80.4979928,-79.9372408"
54051,"Marshall County, WV","39.720669,40.0333825,-80.8702099,-80.5190888"
54053,"Mason County, WV","38.474987,39.0299191,-82.2217006,-81.7736819"
54055,"Mercer County, WV","37.234874,37.596188,-81.3621559,-80.8494509"
54057,"Mineral County, WV","39.240845,39.6484242,-79.2718989,-78.6575728"
54059,"Mingo County, WV","37.5125806,37.975819,-82.4204839,-81.7984849"
54061,"Monongalia County, WV","39.435753,39.7211642,-80.4217254,-79.7618558"
54063,"Monroe County, WV","37.372363,37.730267,-80.8595559,-80.2209839"
54065,"Morgan County, WV","39.392891,39.6960102,-78.4685359,-78.0220481"
54067,"Nicholas County, WV","38.078995,38.557648,-81.2336499,-80.4370648"
54069,"Ohio County, WV","40.0162069,40.1859899,-80.7390429,-80.5190577"
54071,"Pendleton County, WV","38.411876,38.957317,-79.6435009,-79.0575539"
54073,"Pleasants County, WV","39.268223,39.474838,-81.3718847,-81.0100168"
54075,"Pocahontas County, WV","38.036545,38.741676,-80.3647919,-79.6163639"
54077,"Preston County, WV","39.194819,39.7209973,-79.9002528,-79.4763817"
54079,"Putnam County, WV","38.269722,38.685535,-82.0628509,-81.6981049"
54081,"Raleigh County, WV","37.508404,37.992477,-81.5699308,-80.8774639"
54083,"Randolph County, WV","38.388119,39.116581,-80.2798538,-79.3493579"
54085,"Ritchie County, WV","39.001339,39.388321,-81.3322908,-80.8096999"
54087,"Roane County, WV","38.522278,38.940475,-81.5476229,-81.0840529"
54089,"Summers County, WV","37.429568,37.868561,-81.0923078,-80.6625289"
54091,"Taylor County, WV","39.234909,39.451649,-80.2051319,-79.8937678"
54093,"Tucker County, WV","38.964249,39.271778,-79.8360978,-79.2903749"
54095,"Tyler County, WV","39.294823,39.6069459,-81.1214721,-80.6199799"
54097,"Upshur County, WV","38.686169,39.1124,-80.4123308,-80.0459898"
54099,"Wayne County, WV","37.844009,38.4218619,-82.6447389,-82.1921769"
54101,"Webster County, WV","38.226486,38.739216,-80.6790009,-80.1838989"
54103,"Wetzel County, WV","39.430073,39.7212492,-80.9465982,-80.3916628"
54105,"Wirt County, WV","38.895912,39.184692,-81.5806268,-81.1619488"
54107,"Wood County, WV","39.024586,39.4104335,-81.7563044,-81.239548"
54109,"Wyoming County, WV","37.413322,37.793858,-81.8570938,-81.2205119"
55001,"Adams County, WI","43.641068,44.2494792,-90.0264589,-89.5972289"
55003,"Ashland County, WI","45.981495,47.0807374,-90.9300159,-90.3038409"
55005,"Barron County, WI","45.206688,45.639977,-92.1579854,-91.5394818"
55007,"Bayfield County, WI","46.154953,47.0034579,-91.5579377,-90.7505766"
55009,"Brown County, WI","44.240147,44.6798578,-88.2525634,-87.7584804"
55011,"Buffalo County, WI","44.025315,44.597931,-92.0811259,-91.5285418"
55013,"Burnett County, WI","45.639446,46.1591215,-92.8870026,-92.0308149"
55015,"Calumet County, WI","43.891449,44.2440903,-88.4044264,-88.0416179"
55017,"Chippewa County, WI","44.856113,45.292156,-91.6666789,-90.9222488"
55019,"Clark County, WI","44.422123,45.033859,-90.9232708,-90.3146968"
55021,"Columbia County, WI","43.2815158,43.643585,-89.7865679,-89.0037769"
55023,"Crawford County, WI","42.9960738,43.425031,-91.2149898,-90.665771"
55025,"Dane County, WI","42.8448769,43.2940373,-89.8394169,-89.0094259"
55027,"Dodge County, WI","43.1940554,43.633587,-89.0094378,-88.4007718"
